cohort,scope,window_s,input_group,pair,left_class,right_class,n_splits,split_count_present,pair_frequency,stable_frequency_ge_50pct,pair_count_n,pair_count_mean,pair_count_std,pair_count_median,pair_count_min,pair_count_max,pair_count_ci95_low,pair_count_ci95_high,forward_count_mean,reverse_count_mean
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,FLB↔SGBTR,FLB,SGBTR,10,9,0.9,True,10,9.9,3.478505426185217,11.0,0.0,11.0,7.744000000000001,12.056000000000001,0.0,9.9
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,FLB↔SLBIC,FLB,SLBIC,10,9,0.9,True,10,14.1,5.152130088074683,15.5,0.0,18.0,10.906676687559216,17.293323312440783,0.0,14.1
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,FLB↔SLBOC,FLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔LOCA,LLB,LOCA,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔LOCAC,LLB,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔LR,LLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔MD,LLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔RI,LLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔RW,LLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔SGATR,LLB,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔SGBTR,LLB,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔SLBIC,LLB,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LLB↔SLBOC,LLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔LOCAC,LOCA,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔LR,LOCA,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔MD,LOCA,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔RI,LOCA,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔RW,LOCA,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔SGATR,LOCA,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔SGBTR,LOCA,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔SLBIC,LOCA,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCA↔SLBOC,LOCA,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔LR,LOCAC,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔MD,LOCAC,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔RI,LOCAC,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔RW,LOCAC,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔SGATR,LOCAC,SGATR,10,1,0.1,False,10,1.6,5.059644256269407,0.0,0.0,16.0,-1.5359999999999996,4.736,1.6,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔SGBTR,LOCAC,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔SLBIC,LOCAC,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LOCAC↔SLBOC,LOCAC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LR↔MD,LR,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LR↔RI,LR,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LR↔RW,LR,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LR↔SGATR,LR,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LR↔SGBTR,LR,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LR↔SLBIC,LR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,LR↔SLBOC,LR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,MD↔RI,MD,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,MD↔RW,MD,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,MD↔SGATR,MD,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,MD↔SGBTR,MD,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,MD↔SLBIC,MD,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,MD↔SLBOC,MD,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RI↔RW,RI,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RI↔SGATR,RI,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RI↔SGBTR,RI,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RI↔SLBIC,RI,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RI↔SLBOC,RI,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RW↔SGATR,RW,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RW↔SGBTR,RW,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RW↔SLBIC,RW,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,RW↔SLBOC,RW,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,SGATR↔SGBTR,SGATR,SGBTR,10,1,0.1,False,10,1.1,3.478505426185217,0.0,0.0,11.0,-1.0559999999999996,3.256,0.0,1.1
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,SGATR↔SLBIC,SGATR,SLBIC,10,1,0.1,False,10,1.5,4.743416490252569,0.0,0.0,15.0,-1.4399999999999995,4.4399999999999995,0.0,1.5
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,SGATR↔SLBOC,SGATR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,SGBTR↔SLBIC,SGBTR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,SGBTR↔SLBOC,SGBTR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,A_strict_38,SLBIC↔SLBOC,SLBIC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔LLB,FLB,LLB,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔LOCA,FLB,LOCA,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔LOCAC,FLB,LOCAC,10,9,0.9,True,10,14.4,5.059644256269407,16.0,0.0,16.0,11.264000000000001,17.536,0.0,14.4
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔LR,FLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔MD,FLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔RI,FLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔RW,FLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔SGATR,FLB,SGATR,10,10,1.0,True,10,10.1,3.478505426185217,9.0,9.0,20.0,7.944,12.256,2.0,8.1
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔SGBTR,FLB,SGBTR,10,9,0.9,True,10,9.9,3.478505426185217,11.0,0.0,11.0,7.744000000000001,12.056000000000001,0.0,9.9
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔SLBIC,FLB,SLBIC,10,9,0.9,True,10,13.9,5.065131346328104,15.0,0.0,18.0,10.760599066346858,17.03940093365314,0.0,13.9
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,FLB↔SLBOC,FLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔LOCA,LLB,LOCA,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔LOCAC,LLB,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔LR,LLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔MD,LLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔RI,LLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔RW,LLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔SGATR,LLB,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔SGBTR,LLB,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔SLBIC,LLB,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LLB↔SLBOC,LLB,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔LOCAC,LOCA,LOCAC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔LR,LOCA,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔MD,LOCA,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔RI,LOCA,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔RW,LOCA,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔SGATR,LOCA,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔SGBTR,LOCA,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔SLBIC,LOCA,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCA↔SLBOC,LOCA,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔LR,LOCAC,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔MD,LOCAC,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔RI,LOCAC,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔RW,LOCAC,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔SGATR,LOCAC,SGATR,10,1,0.1,False,10,1.6,5.059644256269407,0.0,0.0,16.0,-1.5359999999999996,4.736,1.6,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔SGBTR,LOCAC,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔SLBIC,LOCAC,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LOCAC↔SLBOC,LOCAC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LR↔MD,LR,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LR↔RI,LR,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LR↔RW,LR,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LR↔SGATR,LR,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LR↔SGBTR,LR,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LR↔SLBIC,LR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,LR↔SLBOC,LR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,MD↔RI,MD,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,MD↔RW,MD,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,MD↔SGATR,MD,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,MD↔SGBTR,MD,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,MD↔SLBIC,MD,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,MD↔SLBOC,MD,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RI↔RW,RI,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RI↔SGATR,RI,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RI↔SGBTR,RI,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RI↔SLBIC,RI,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RI↔SLBOC,RI,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RW↔SGATR,RW,SGATR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RW↔SGBTR,RW,SGBTR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RW↔SLBIC,RW,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,RW↔SLBOC,RW,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,SGATR↔SGBTR,SGATR,SGBTR,10,1,0.1,False,10,1.1,3.4785054261852175,0.0,0.0,11.0,-1.056,3.2560000000000002,0.0,1.1
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,SGATR↔SLBIC,SGATR,SLBIC,10,1,0.1,False,10,1.7,5.375872022286245,0.0,0.0,17.0,-1.632,5.032,0.0,1.7
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,SGATR↔SLBOC,SGATR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,SGBTR↔SLBIC,SGBTR,SLBIC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,SGBTR↔SLBOC,SGBTR,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,B_without_potential_leakage,SLBIC↔SLBOC,SLBIC,SLBOC,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔LLB,FLB,LLB,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔LOCA,FLB,LOCA,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔LOCAC,FLB,LOCAC,10,9,0.9,True,10,14.8,5.3499740393970345,16.0,0.0,20.0,11.48405173609586,18.11594826390414,2.0,12.8
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔LR,FLB,LR,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔MD,FLB,MD,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔RI,FLB,RI,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔RW,FLB,RW,10,0,0.0,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict_matched_30_60_90_120,strict_pre_protection_only,90,C_without_SLBIC_initial,FLB↔SGATR,FLB,SGATR,10,9,0.9,True,10,9.2,4.732863826479693,9.0,0.0,20.0,6.26654060876923,12.133459391230769,2.0,7.2
