split_type,split_id,window_s,eval_split,mode,model,threshold,selected_threshold,n_total,n_accepted,n_rejected,coverage,selective_accuracy,selective_macro_f1,balanced_accuracy,risk,selected_for_test,curve_point,calibration_folds,calibration_status
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.5,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.55,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.6,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.65,0.0,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.7,0.0,101,97,4,0.9603960396039604,0.9896907216494846,0.8501132547059284,0.9944444444444445,0.010309278350515427,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.75,0.0,101,97,4,0.9603960396039604,0.9896907216494846,0.8501132547059284,0.9944444444444445,0.010309278350515427,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.8,0.0,101,93,8,0.9207920792079208,0.989247311827957,0.8485103695125803,0.9944444444444445,0.010752688172043001,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.85,0.0,101,83,18,0.8217821782178217,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.9,0.0,101,44,57,0.43564356435643564,1.0,0.2857142857142857,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20262939,120,test,family_selective_curve,hist_gradient_boosting,0.95,0.0,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,forced_family,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.05,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.1,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.15,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.2,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.25,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.3,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.35,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.4,0.0,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.45,0.0,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.5,0.0,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.55,0.0,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.6,0.0,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.65,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.7,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.75,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.8,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.85,0.0,101,81,20,0.801980198019802,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.9,0.0,101,36,65,0.3564356435643564,1.0,0.42857142857142855,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,validation,family_selective_curve,hist_gradient_boosting,0.95,0.0,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,forced_family,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,True,False,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,True,False,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.0,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,True,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.05,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.1,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.15,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.2,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.25,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.3,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.35,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.4,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.45,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.5,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.55,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.6,0.0,101,101,0,1.0,0.9900990099009901,0.850939932907146,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.65,0.0,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.7,0.0,101,96,5,0.9504950495049505,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.75,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.8,0.0,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.85,0.0,101,85,16,0.8415841584158416,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.9,0.0,101,32,69,0.31683168316831684,1.0,0.42857142857142855,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20263948,120,test,family_selective_curve,hist_gradient_boosting,0.95,0.0,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,forced_family,random_forest,0.0,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,False,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective,random_forest,0.7,0.7,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,False,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.0,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.05,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.1,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.15,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.2,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.25,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.3,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.35,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.4,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.45,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.5,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.55,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.6,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.65,0.7,101,101,0,1.0,0.9801980198019802,0.8373406193078324,0.9737903225806451,0.01980198019801982,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.7,0.7,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.75,0.7,101,99,2,0.9801980198019802,0.98989898989899,0.8506399169837426,0.9944444444444445,0.010101010101010055,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.8,0.7,101,99,2,0.9801980198019802,0.98989898989899,0.8506399169837426,0.9944444444444445,0.010101010101010055,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.85,0.7,101,98,3,0.9702970297029703,0.9897959183673469,0.8506399169837426,0.9944444444444445,0.010204081632653073,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.9,0.7,101,94,7,0.9306930693069307,0.9893617021276596,0.8506399169837426,0.9944444444444445,0.010638297872340385,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,validation,family_selective_curve,random_forest,0.95,0.7,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,forced_family,random_forest,0.0,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,True,False,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective,random_forest,0.7,0.7,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,True,False,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.0,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.05,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.1,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.15,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.2,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.25,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.3,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.35,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.4,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.45,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.5,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.55,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.6,0.7,101,101,0,1.0,0.9900990099009901,0.8422928422928423,0.9761904761904763,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.65,0.7,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.7,0.7,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,True,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.75,0.7,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.8,0.7,101,100,1,0.9900990099009901,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.85,0.7,101,99,2,0.9801980198019802,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.9,0.7,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20264957,120,test,family_selective_curve,random_forest,0.95,0.7,101,0,101,0.0,,,,,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,forced_family,hist_gradient_boosting,0.0,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,False,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective,hist_gradient_boosting,0.85,0.85,101,89,12,0.8811881188118812,1.0,0.8571428571428571,1.0,0.0,False,False,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.0,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.05,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.1,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.15,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.2,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.25,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.3,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.35,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.4,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.45,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.5,0.85,101,101,0,1.0,0.9900990099009901,0.8507193041150887,0.9946236559139785,0.00990099009900991,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.55,0.85,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.6,0.85,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.65,0.85,101,100,1,0.9900990099009901,0.99,0.8507193041150887,0.9946236559139785,0.010000000000000009,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.7,0.85,101,99,2,0.9801980198019802,0.98989898989899,0.8504719324391455,0.9946236559139785,0.010101010101010055,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.75,0.85,101,99,2,0.9801980198019802,0.98989898989899,0.8504719324391455,0.9946236559139785,0.010101010101010055,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.8,0.85,101,97,4,0.9603960396039604,0.9896907216494846,0.8501926418372744,0.9946236559139785,0.010309278350515427,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.85,0.85,101,89,12,0.8811881188118812,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.9,0.85,101,84,17,0.8316831683168316,1.0,0.7142857142857143,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,validation,family_selective_curve,hist_gradient_boosting,0.95,0.85,101,3,98,0.0297029702970297,1.0,0.14285714285714285,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,forced_family,hist_gradient_boosting,0.0,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,True,False,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective,hist_gradient_boosting,0.85,0.85,101,83,18,0.8217821782178217,1.0,0.7142857142857143,1.0,0.0,True,False,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.0,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.05,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.1,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.15,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.2,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.25,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.3,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.35,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.4,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.45,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.5,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.55,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.6,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.65,0.85,101,101,0,1.0,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.7,0.85,101,98,3,0.9702970297029703,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.75,0.85,101,97,4,0.9603960396039604,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.8,0.85,101,95,6,0.9405940594059405,1.0,0.8571428571428571,1.0,0.0,False,True,3.0,train_only_sigmoid_cv
random,seed_20265966,120,test,family_selective_curve,hist_gradient_boosting,0.85,0.85,101,83,18,0.8217821782178217,1.0,0.7142857142857143,1.0,0.0,True,True,3.0,train_only_sigmoid_cv
