split_type,split_id,window_s,eval_split,model,calibration_folds,calibration_status,bin,bin_lower,bin_upper,count,mean_confidence,accuracy,ece,brier_score,log_loss
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,4,0.4,0.5,0,,,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,5,0.5,0.6,0,,,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,6,0.6,0.7,0,,,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,7,0.7,0.8,0,,,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,8,0.8,0.9,3,0.8478532947155258,1.0,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,validation,random_forest,3,train_only_sigmoid_cv,9,0.9,1.0,98,0.9334022925742788,1.0,0.06913876676806043,0.006229096512704713,0.07182884639283774
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,4,0.4,0.5,2,0.4628312070551328,0.5,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,5,0.5,0.6,1,0.5652981288523699,1.0,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,6,0.6,0.7,0,,,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,7,0.7,0.8,0,,,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,8,0.8,0.9,6,0.8636594445907826,0.8333333333333334,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20268993,120,test,random_forest,3,train_only_sigmoid_cv,9,0.9,1.0,92,0.9343196948939385,1.0,0.06666915043900709,0.03766659404306373,0.12153492150240329
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,4,0.4,0.5,1,0.45003502560946834,0.0,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,5,0.5,0.6,0,,,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,6,0.6,0.7,1,0.679784832595602,1.0,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,7,0.7,0.8,0,,,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,8,0.8,0.9,2,0.876351711394767,1.0,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,validation,random_forest,3,train_only_sigmoid_cv,9,0.9,1.0,97,0.9329591453135135,1.0,0.07446049182983683,0.01246805639645394,0.0810476469422576
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,4,0.4,0.5,1,0.41653081706357875,0.0,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,5,0.5,0.6,2,0.550457189123186,1.0,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,6,0.6,0.7,1,0.6454776349509475,0.0,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,7,0.7,0.8,0,,,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,8,0.8,0.9,6,0.8887022420314512,1.0,0.08701091102263214,0.033499935682733704,0.1223637822002794
random,seed_20270002,120,test,random_forest,3,train_only_sigmoid_cv,9,0.9,1.0,91,0.9323162484427868,1.0,0.08701091102263214,0.033499935682733704,0.1223637822002794
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,0,,,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,20,0.8800728105381145,1.0,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,58,0.9273732640868725,1.0,0.08475505733588598,0.010033849731078301,0.08891334225629079
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,7,0.35724436619171157,0.0,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,2,0.4808341742029847,0.0,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,22,0.5444159324774076,0.4090909090909091,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,4,0.6427230377552304,0.75,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,2,0.7359531629532581,0.5,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,2,0.8556465104945612,0.5,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,low_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,64,0.9350575522198887,1.0,0.11852576000051215,0.3208475133241768,0.7872471699902498
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,2,0.33767088539334533,0.5,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,4,0.47493781251124106,0.75,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,0,,,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,3,0.6631551829832426,1.0,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,1,0.7938891463179037,1.0,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,26,0.8831746131574397,1.0,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,41,0.9082957390667399,1.0,0.12258294857234994,0.05858813012894008,0.1916350084086455
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,0,,,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,12,0.8964327384619125,1.0,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,middle_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,91,0.9166015141496988,1.0,0.0857482461246064,0.009933537680901026,0.08970277559573342
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,2,0.5699867113110945,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,3,0.626871100071097,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,5,0.714827199435667,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,68,0.8752061268750863,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,2,0.2704809347653493,0.5,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,4,0.4452798629873891,0.5,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,10,0.5872996530449038,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,10,0.6649034516237518,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,3,0.7955549819632223,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,74,0.8826577093980579,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_blocked,high_block,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,2,0.5699867113110945,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,3,0.626871100071097,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,5,0.714827199435667,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,68,0.8752061268750863,1.0,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,0,,,0.15245205964718359,0.03909039666722384,0.17064761956861535
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,2,0.2704809347653493,0.5,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,4,0.4452798629873891,0.5,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,10,0.5872996530449038,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,10,0.6649034516237518,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,3,0.7955549819632223,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,74,0.8826577093980579,1.0,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,low_train_to_high_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,0,,,0.16944225427657514,0.08926178264580459,0.2642877086596172
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,1,0.4048501237736314,1.0,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,3,0.5914380987949157,1.0,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,5,0.6013729743561983,1.0,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,23,0.7647043181868204,1.0,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,10,0.837693954052007,0.9,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,validation,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,36,0.9479627521890804,1.0,0.15028426628765124,0.07900756971404263,0.2409083895450643
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,0,0.0,0.1,0,,,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,1,0.1,0.2,0,,,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,2,0.2,0.3,0,,,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,3,0.3,0.4,0,,,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,4,0.4,0.5,9,0.4730045879497376,0.0,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,5,0.5,0.6,15,0.5440419259784445,0.06666666666666667,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,6,0.6,0.7,7,0.6404870149114538,1.0,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,7,0.7,0.8,23,0.7643476493302555,0.782608695652174,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,8,0.8,0.9,5,0.8455956529534582,0.0,0.19564448896229933,0.4466408440711944,1.0611142065594412
severity_extrapolation,high_train_to_low_test,120,test,hist_gradient_boosting,3,train_only_sigmoid_cv,9,0.9,1.0,44,0.944753158093211,0.9090909090909091,0.19564448896229933,0.4466408440711944,1.0611142065594412
