split_type,split_id,seed,window_s,input_group,model,eval_split,n_train,n_validation,n_test,n_features,fit_status,accuracy,macro_f1_fixed_12,macro_f1_observed_classes,balanced_accuracy,n_classes_eval,minimum_test_support,selected_for_test
random,seed_20267984,20267984.0,90,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,90,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,False
random,seed_20267984,20267984.0,90,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.44554455445544555,0.2211988304093567,0.29493177387914227,0.3529411764705882,9,1,False
random,seed_20267984,20267984.0,90,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,0.43564356435643564,0.21769759450171822,0.32654639175257727,0.3888888888888889,8,5,True
random,seed_20267984,20267984.0,120,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.9702970297029703,0.7350301039956212,0.9800401386608283,0.9791666666666666,9,1,False
random,seed_20267984,20267984.0,120,A_strict_38,logistic_regression,test,303,101,101,190,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,A_strict_38,random_forest,validation,303,101,101,190,fitted,0.9801980198019802,0.7400309717382888,0.9867079623177184,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,A_strict_38,random_forest,test,303,101,101,190,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,True
random,seed_20267984,20267984.0,120,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,0.9801980198019802,0.7398148148148148,0.9864197530864198,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.9702970297029703,0.7350301039956212,0.9800401386608283,0.9791666666666666,9,1,False
random,seed_20267984,20267984.0,120,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.9801980198019802,0.7400309717382888,0.9867079623177184,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,True
random,seed_20267984,20267984.0,120,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.9801980198019802,0.7398148148148148,0.9864197530864198,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.9504950495049505,0.7262277951933124,0.9683037269244166,0.9660947712418301,9,1,False
random,seed_20267984,20267984.0,120,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20267984,20267984.0,120,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.9801980198019802,0.7400309717382888,0.9867079623177184,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,True
random,seed_20267984,20267984.0,120,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.9801980198019802,0.7398148148148148,0.9864197530864198,0.9861111111111112,9,1,False
random,seed_20267984,20267984.0,120,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,1.0,0.6666666666666666,1.0,1.0,8,5,False
random,seed_20268993,20268993.0,30,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,A_strict_38,logistic_regression,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,30,A_strict_38,random_forest,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,A_strict_38,random_forest,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,30,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,30,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,30,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,30,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,30,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,30,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,30,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,30,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,60,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,A_strict_38,logistic_regression,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,A_strict_38,random_forest,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,A_strict_38,random_forest,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,60,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,60,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,60,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,60,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,90,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,A_strict_38,logistic_regression,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,A_strict_38,random_forest,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,A_strict_38,random_forest,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,90,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,90,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,False
random,seed_20268993,20268993.0,90,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.45544554455445546,0.233500417710944,0.35025062656641603,0.40441176470588236,8,6,False
random,seed_20268993,20268993.0,90,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,0.42574257425742573,0.20945220193340494,0.3141783029001074,0.3819444444444444,8,5,True
random,seed_20268993,20268993.0,120,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.9900990099009901,0.6617605831230726,0.9926408746846089,0.9916666666666667,8,6,False
random,seed_20268993,20268993.0,120,A_strict_38,logistic_regression,test,303,101,101,190,fitted,0.9801980198019802,0.6528475458451856,0.9792713187677783,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,A_strict_38,random_forest,validation,303,101,101,190,fitted,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,A_strict_38,random_forest,test,303,101,101,190,fitted,0.9801980198019802,0.653283465635944,0.979925198453916,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,0.9504950495049505,0.6385477267830209,0.9578215901745313,0.9534970238095238,8,5,True
random,seed_20268993,20268993.0,120,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.9900990099009901,0.6617605831230726,0.9926408746846089,0.9916666666666667,8,6,False
random,seed_20268993,20268993.0,120,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.9801980198019802,0.6528475458451856,0.9792713187677783,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.9801980198019802,0.653283465635944,0.979925198453916,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.9504950495049505,0.6385477267830209,0.9578215901745313,0.9534970238095238,8,5,True
random,seed_20268993,20268993.0,120,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.9702970297029703,0.6482073482073482,0.9723110223110223,0.9664565826330532,8,6,False
random,seed_20268993,20268993.0,120,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.9702970297029703,0.645368913366553,0.9680533700498295,0.9564732142857143,8,5,False
random,seed_20268993,20268993.0,120,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.9900990099009901,0.6614121510673235,0.9921182266009853,0.9916666666666667,8,6,False
random,seed_20268993,20268993.0,120,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.9801980198019802,0.6530155565978737,0.9795233348968105,0.9743303571428572,8,5,False
random,seed_20268993,20268993.0,120,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,1.0,0.6666666666666666,1.0,1.0,8,6,False
random,seed_20268993,20268993.0,120,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,0.9702970297029703,0.6482913201663202,0.9724369802494802,0.9673859126984127,8,5,True
random,seed_20270002,20270002.0,30,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,A_strict_38,logistic_regression,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,30,A_strict_38,random_forest,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,A_strict_38,random_forest,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,30,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,30,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,30,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,30,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,30,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,30,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,30,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,30,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,60,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,A_strict_38,logistic_regression,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,A_strict_38,random_forest,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,A_strict_38,random_forest,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,60,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,60,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,60,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,60,C_without_SLBIC_initial,hist_gradient_boosting,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,90,A_strict_38,logistic_regression,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,A_strict_38,logistic_regression,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,A_strict_38,random_forest,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,A_strict_38,random_forest,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,A_strict_38,hist_gradient_boosting,validation,303,101,101,190,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,A_strict_38,hist_gradient_boosting,test,303,101,101,190,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,90,B_without_potential_leakage,logistic_regression,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,B_without_potential_leakage,logistic_regression,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,B_without_potential_leakage,random_forest,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,B_without_potential_leakage,random_forest,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,B_without_potential_leakage,hist_gradient_boosting,validation,303,101,101,185,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,B_without_potential_leakage,hist_gradient_boosting,test,303,101,101,185,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,True
random,seed_20270002,20270002.0,90,C_without_SLBIC_initial,logistic_regression,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,C_without_SLBIC_initial,logistic_regression,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,C_without_SLBIC_initial,random_forest,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
random,seed_20270002,20270002.0,90,C_without_SLBIC_initial,random_forest,test,303,101,101,120,fitted,0.46534653465346537,0.23835954363243914,0.35753931544865863,0.4097222222222222,8,5,False
random,seed_20270002,20270002.0,90,C_without_SLBIC_initial,hist_gradient_boosting,validation,303,101,101,120,fitted,0.42574257425742573,0.2099395313681028,0.3149092970521542,0.38235294117647056,8,6,False
