split_type,split_id,window_s,input_group,true_class,predicted_class,count,support
severity_blocked,middle_block,120,A_absolute_38,SLBIC,MD,0,18
severity_blocked,middle_block,120,A_absolute_38,SLBIC,RI,0,18
severity_blocked,middle_block,120,A_absolute_38,SLBIC,RW,0,18
severity_blocked,middle_block,120,A_absolute_38,SLBIC,SGATR,0,18
severity_blocked,middle_block,120,A_absolute_38,SLBIC,SGBTR,0,18
severity_blocked,middle_block,120,A_absolute_38,SLBIC,SLBIC,18,18
severity_blocked,middle_block,120,A_absolute_38,SLBIC,SLBOC,0,18
severity_blocked,middle_block,120,A_absolute_38,SLBOC,FLB,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,LLB,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,LOCA,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,LOCAC,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,LR,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,MD,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,RI,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,RW,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,SGATR,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,SGBTR,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,SLBIC,0,0
severity_blocked,middle_block,120,A_absolute_38,SLBOC,SLBOC,0,0
severity_blocked,middle_block,120,B_relative_change,FLB,FLB,20,20
severity_blocked,middle_block,120,B_relative_change,FLB,LLB,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,LOCA,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,LOCAC,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,LR,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,MD,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,RI,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,RW,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,SGATR,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,SGBTR,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,SLBIC,0,20
severity_blocked,middle_block,120,B_relative_change,FLB,SLBOC,0,20
severity_blocked,middle_block,120,B_relative_change,LLB,FLB,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,LLB,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,LOCA,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,LOCAC,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,LR,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,MD,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,RI,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,RW,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,SGATR,0,0
severity_blocked,middle_block,120,B_relative_change,LLB,SGBTR,0,0
