split_type,split_id,window_s,feature_group,analysis_scope,mechanism,eval_split,target_coverage,threshold,secondary_threshold,validation_coverage,selected_model,calibration_status,n_total,n_accepted,n_rejected,coverage,selective_accuracy,selective_macro_f1,selective_balanced_accuracy,risk,reject_rate
random,seed_20267984,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.43564356435643564,0.323506435294871,0.4324970131421744,0.5643564356435644,0.0
random,seed_20267984,60,A_strict_38,control,probability,test,0.7,0.263666563677555,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.43564356435643564,0.323506435294871,0.4324970131421744,0.5643564356435644,0.0
random,seed_20267984,60,A_strict_38,control,margin,test,0.7,0.0009838502613020994,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.43564356435643564,0.323506435294871,0.4324970131421744,0.5643564356435644,0.0
random,seed_20267984,60,A_strict_38,control,distance,test,0.7,1.0000000000000033,,0.7425742574257426,hist_gradient_boosting,train_only_sigmoid_cv,101,77,24,0.7623762376237624,0.2597402597402597,0.05891016200294551,0.2,0.7402597402597403,0.2376237623762376
random,seed_20267984,60,A_strict_38,control,combination,test,0.7,0.263666563677555,1.0000000000000033,0.7425742574257426,hist_gradient_boosting,train_only_sigmoid_cv,101,77,24,0.7623762376237624,0.2597402597402597,0.05891016200294551,0.2,0.7402597402597403,0.2376237623762376
random,seed_20267984,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.43564356435643564,0.323506435294871,0.4324970131421744,0.5643564356435644,0.0
random,seed_20267984,90,A_strict_38,control,probability,test,0.7,0.263666563677555,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.43564356435643564,0.323506435294871,0.4324970131421744,0.5643564356435644,0.0
random,seed_20267984,90,A_strict_38,control,margin,test,0.7,0.0009838502613020994,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.43564356435643564,0.323506435294871,0.4324970131421744,0.5643564356435644,0.0
random,seed_20267984,90,A_strict_38,control,distance,test,0.7,0.9999999999999971,,0.8217821782178217,hist_gradient_boosting,train_only_sigmoid_cv,101,84,17,0.8316831683168316,0.32142857142857145,0.20176730486008834,0.3333333333333333,0.6785714285714286,0.16831683168316836
random,seed_20267984,90,A_strict_38,control,combination,test,0.7,0.263666563677555,0.9999999999999971,0.8217821782178217,hist_gradient_boosting,train_only_sigmoid_cv,101,84,17,0.8316831683168316,0.32142857142857145,0.20176730486008834,0.3333333333333333,0.6785714285714286,0.16831683168316836
random,seed_20268993,120,A_strict_38,main,forced_family,test,1.0,0.0,,1.0,random_forest,train_only_sigmoid_cv,101,101,0,1.0,0.9801980198019802,0.8364666013606438,0.9708141321044547,0.01980198019801982,0.0
random,seed_20268993,120,A_strict_38,main,probability,test,0.7,0.9333625964289545,,0.7029702970297029,random_forest,train_only_sigmoid_cv,101,76,25,0.7524752475247525,1.0,0.7142857142857143,1.0,0.0,0.24752475247524752
random,seed_20268993,120,A_strict_38,main,margin,test,0.7,0.9143548251502535,,0.7029702970297029,random_forest,train_only_sigmoid_cv,101,74,27,0.7326732673267327,1.0,0.7142857142857143,1.0,0.0,0.26732673267326734
random,seed_20268993,120,A_strict_38,main,distance,test,0.7,3.459994061348071,,0.7029702970297029,random_forest,train_only_sigmoid_cv,101,70,31,0.693069306930693,1.0,0.5714285714285714,1.0,0.0,0.306930693069307
random,seed_20268993,120,A_strict_38,main,combination,test,0.7,0.9333625964289545,46.824400198382236,0.7029702970297029,random_forest,train_only_sigmoid_cv,101,76,25,0.7524752475247525,1.0,0.7142857142857143,1.0,0.0,0.24752475247524752
random,seed_20268993,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.42574257425742573,0.3093714766063339,0.4232377538829151,0.5742574257425743,0.0
random,seed_20268993,60,A_strict_38,control,probability,test,0.7,0.26429529324393125,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.42574257425742573,0.3093714766063339,0.4232377538829151,0.5742574257425743,0.0
random,seed_20268993,60,A_strict_38,control,margin,test,0.7,0.004262093900674113,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.42574257425742573,0.3093714766063339,0.4232377538829151,0.5742574257425743,0.0
random,seed_20268993,60,A_strict_38,control,distance,test,0.7,0.9999999999999969,,0.7425742574257426,hist_gradient_boosting,train_only_sigmoid_cv,101,78,23,0.7722772277227723,0.2564102564102564,0.05830903790087464,0.2,0.7435897435897436,0.2277227722772277
random,seed_20268993,60,A_strict_38,control,combination,test,0.7,0.26429529324393125,0.9999999999999969,0.7425742574257426,hist_gradient_boosting,train_only_sigmoid_cv,101,78,23,0.7722772277227723,0.2564102564102564,0.05830903790087464,0.2,0.7435897435897436,0.2277227722772277
random,seed_20268993,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.42574257425742573,0.3093714766063339,0.4232377538829151,0.5742574257425743,0.0
random,seed_20268993,90,A_strict_38,control,probability,test,0.7,0.26429529324393125,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.42574257425742573,0.3093714766063339,0.4232377538829151,0.5742574257425743,0.0
random,seed_20268993,90,A_strict_38,control,margin,test,0.7,0.004262093900674113,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.42574257425742573,0.3093714766063339,0.4232377538829151,0.5742574257425743,0.0
random,seed_20268993,90,A_strict_38,control,distance,test,0.7,1.00000000000001,,0.8118811881188119,hist_gradient_boosting,train_only_sigmoid_cv,101,85,16,0.8415841584158416,0.3176470588235294,0.20116618075801748,0.3333333333333333,0.6823529411764706,0.15841584158415845
random,seed_20268993,90,A_strict_38,control,combination,test,0.7,0.26429529324393125,1.00000000000001,0.8118811881188119,hist_gradient_boosting,train_only_sigmoid_cv,101,85,16,0.8415841584158416,0.3176470588235294,0.20116618075801748,0.3333333333333333,0.6823529411764706,0.15841584158415845
random,seed_20270002,120,A_strict_38,main,forced_family,test,1.0,0.0,,1.0,random_forest,train_only_sigmoid_cv,101,101,0,1.0,0.9801980198019802,0.8272047557761845,0.9523809523809524,0.01980198019801982,0.0
random,seed_20270002,120,A_strict_38,main,probability,test,0.7,0.9311186791113452,,0.7524752475247525,random_forest,train_only_sigmoid_cv,101,67,34,0.6633663366336634,1.0,0.7142857142857143,1.0,0.0,0.3366336633663366
random,seed_20270002,120,A_strict_38,main,margin,test,0.7,0.9122860714732803,,0.7128712871287128,random_forest,train_only_sigmoid_cv,101,65,36,0.6435643564356436,1.0,0.7142857142857143,1.0,0.0,0.3564356435643564
random,seed_20270002,120,A_strict_38,main,distance,test,0.7,3.703355964065914,,0.7029702970297029,random_forest,train_only_sigmoid_cv,101,69,32,0.6831683168316832,1.0,0.7142857142857143,1.0,0.0,0.3168316831683168
random,seed_20270002,120,A_strict_38,main,combination,test,0.7,0.926265511821145,3.703355964065914,0.7029702970297029,random_forest,train_only_sigmoid_cv,101,66,35,0.6534653465346535,1.0,0.7142857142857143,1.0,0.0,0.3465346534653465
random,seed_20270002,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.46534653465346537,0.35892691951896394,0.4602747909199522,0.5346534653465347,0.0
random,seed_20270002,60,A_strict_38,control,probability,test,0.7,0.2631011978008756,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.46534653465346537,0.35892691951896394,0.4602747909199522,0.5346534653465347,0.0
random,seed_20270002,60,A_strict_38,control,margin,test,0.7,0.004259243750724284,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.46534653465346537,0.35892691951896394,0.4602747909199522,0.5346534653465347,0.0
random,seed_20270002,60,A_strict_38,control,distance,test,0.7,0.999999999999992,,0.7722772277227723,hist_gradient_boosting,train_only_sigmoid_cv,101,74,27,0.7326732673267327,0.2702702702702703,0.060790273556231005,0.2,0.7297297297297297,0.26732673267326734
random,seed_20270002,60,A_strict_38,control,combination,test,0.7,0.2631011978008756,0.999999999999992,0.7722772277227723,hist_gradient_boosting,train_only_sigmoid_cv,101,74,27,0.7326732673267327,0.2702702702702703,0.060790273556231005,0.2,0.7297297297297297,0.26732673267326734
random,seed_20270002,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.46534653465346537,0.35892691951896394,0.4602747909199522,0.5346534653465347,0.0
random,seed_20270002,90,A_strict_38,control,probability,test,0.7,0.2631011978008756,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.46534653465346537,0.35892691951896394,0.4602747909199522,0.5346534653465347,0.0
random,seed_20270002,90,A_strict_38,control,margin,test,0.7,0.004259243750724284,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,101,101,0,1.0,0.46534653465346537,0.35892691951896394,0.4602747909199522,0.5346534653465347,0.0
random,seed_20270002,90,A_strict_38,control,distance,test,0.7,1.0000000000000153,,0.8415841584158416,hist_gradient_boosting,train_only_sigmoid_cv,101,81,20,0.801980198019802,0.3333333333333333,0.20364741641337386,0.3333333333333333,0.6666666666666667,0.19801980198019797
random,seed_20270002,90,A_strict_38,control,combination,test,0.7,0.2631011978008756,1.0000000000000153,0.8415841584158416,hist_gradient_boosting,train_only_sigmoid_cv,101,81,20,0.801980198019802,0.3333333333333333,0.20364741641337386,0.3333333333333333,0.6666666666666667,0.19801980198019797
severity_blocked,low_block,120,A_strict_38,main,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.7572815533980582,0.6152070283774128,0.8049768518518517,0.24271844660194175,0.0
severity_blocked,low_block,120,A_strict_38,main,probability,test,0.7,0.9046147411606744,,0.7307692307692307,hist_gradient_boosting,train_only_sigmoid_cv,103,64,39,0.6213592233009708,1.0,0.7142857142857143,1.0,0.0,0.3786407766990292
severity_blocked,low_block,120,A_strict_38,main,margin,test,0.7,0.8703139548952643,,0.7307692307692307,hist_gradient_boosting,train_only_sigmoid_cv,103,64,39,0.6213592233009708,1.0,0.7142857142857143,1.0,0.0,0.3786407766990292
severity_blocked,low_block,120,A_strict_38,main,distance,test,0.7,18.626932456639047,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,49,54,0.47572815533980584,1.0,0.7142857142857143,1.0,0.0,0.5242718446601942
severity_blocked,low_block,120,A_strict_38,main,combination,test,0.7,0.8393750052511624,18.626932456639047,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,46,57,0.44660194174757284,1.0,0.5714285714285714,1.0,0.0,0.5533980582524272
severity_blocked,low_block,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,low_block,60,A_strict_38,control,probability,test,0.7,0.2587248238122803,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,low_block,60,A_strict_38,control,margin,test,0.7,0.0023254991583515627,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,low_block,60,A_strict_38,control,distance,test,0.7,1.0000000000000073,,0.8461538461538461,hist_gradient_boosting,train_only_sigmoid_cv,103,75,28,0.7281553398058253,0.36,0.2077922077922078,0.3333333333333333,0.64,0.27184466019417475
severity_blocked,low_block,60,A_strict_38,control,combination,test,0.7,0.2587248238122803,1.0000000000000073,0.8461538461538461,hist_gradient_boosting,train_only_sigmoid_cv,103,75,28,0.7281553398058253,0.36,0.2077922077922078,0.3333333333333333,0.64,0.27184466019417475
severity_blocked,low_block,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,low_block,90,A_strict_38,control,probability,test,0.7,0.2587248238122803,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,low_block,90,A_strict_38,control,margin,test,0.7,0.0023254991583515627,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.23709623709623706,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,low_block,90,A_strict_38,control,distance,test,0.7,0.9999999999999949,,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,68,35,0.6601941747572816,0.29411764705882354,0.06493506493506493,0.2,0.7058823529411764,0.3398058252427184
severity_blocked,low_block,90,A_strict_38,control,combination,test,0.7,0.2587248238122803,0.9999999999999949,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,68,35,0.6601941747572816,0.29411764705882354,0.06493506493506493,0.2,0.7058823529411764,0.3398058252427184
severity_blocked,middle_block,120,A_strict_38,main,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0
severity_blocked,middle_block,120,A_strict_38,main,probability,test,0.7,0.8879532292304847,,0.7142857142857143,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0
severity_blocked,middle_block,120,A_strict_38,main,margin,test,0.7,0.835679429780701,,0.7142857142857143,hist_gradient_boosting,train_only_sigmoid_cv,103,102,1,0.9902912621359223,1.0,0.8571428571428571,1.0,0.0,0.009708737864077666
severity_blocked,middle_block,120,A_strict_38,main,distance,test,0.7,12.02266114340241,,0.7142857142857143,hist_gradient_boosting,train_only_sigmoid_cv,103,91,12,0.883495145631068,1.0,0.7142857142857143,1.0,0.0,0.11650485436893199
severity_blocked,middle_block,120,A_strict_38,main,combination,test,0.7,0.8772912193892075,17.726241856802215,0.7012987012987013,hist_gradient_boosting,train_only_sigmoid_cv,103,91,12,0.883495145631068,1.0,0.7142857142857143,1.0,0.0,0.11650485436893199
severity_blocked,middle_block,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,middle_block,60,A_strict_38,control,probability,test,0.7,0.27743649030422307,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,middle_block,60,A_strict_38,control,margin,test,0.7,0.012504458456869982,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,middle_block,60,A_strict_38,control,distance,test,0.7,0.9999999999999943,,0.8441558441558441,hist_gradient_boosting,train_only_sigmoid_cv,103,87,16,0.8446601941747572,0.3103448275862069,0.19999999999999998,0.3333333333333333,0.6896551724137931,0.15533980582524276
severity_blocked,middle_block,60,A_strict_38,control,combination,test,0.7,0.27743649030422307,0.9999999999999943,0.8441558441558441,hist_gradient_boosting,train_only_sigmoid_cv,103,87,16,0.8446601941747572,0.3103448275862069,0.19999999999999998,0.3333333333333333,0.6896551724137931,0.15533980582524276
severity_blocked,middle_block,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,middle_block,90,A_strict_38,control,probability,test,0.7,0.27743649030422307,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,middle_block,90,A_strict_38,control,margin,test,0.7,0.012504458456869982,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,middle_block,90,A_strict_38,control,distance,test,0.7,0.9999999999999943,,0.7792207792207793,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_blocked,middle_block,90,A_strict_38,control,combination,test,0.7,0.27743649030422307,0.9999999999999943,0.7792207792207793,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_blocked,high_block,120,A_strict_38,main,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.970873786407767,0.8086386915655208,0.9285714285714285,0.029126213592232997,0.0
severity_blocked,high_block,120,A_strict_38,main,probability,test,0.7,0.8443382335255066,,0.7435897435897436,hist_gradient_boosting,train_only_sigmoid_cv,103,63,40,0.6116504854368932,1.0,0.5714285714285714,1.0,0.0,0.38834951456310685
severity_blocked,high_block,120,A_strict_38,main,margin,test,0.7,0.7840271461397182,,0.7435897435897436,hist_gradient_boosting,train_only_sigmoid_cv,103,63,40,0.6116504854368932,1.0,0.5714285714285714,1.0,0.0,0.38834951456310685
severity_blocked,high_block,120,A_strict_38,main,distance,test,0.7,18.836906428354695,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,34,69,0.3300970873786408,1.0,0.42857142857142855,1.0,0.0,0.6699029126213591
severity_blocked,high_block,120,A_strict_38,main,combination,test,0.7,0.8443382335255066,39.128967752426576,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,38,65,0.36893203883495146,1.0,0.2857142857142857,1.0,0.0,0.6310679611650485
severity_blocked,high_block,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,high_block,60,A_strict_38,control,probability,test,0.7,0.2715200988035619,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,high_block,60,A_strict_38,control,margin,test,0.7,0.0029073344840113147,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,high_block,60,A_strict_38,control,distance,test,0.7,0.9999999999999921,,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_blocked,high_block,60,A_strict_38,control,combination,test,0.7,0.2715200988035619,0.9999999999999921,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_blocked,high_block,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,high_block,90,A_strict_38,control,probability,test,0.7,0.2715200988035619,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,high_block,90,A_strict_38,control,margin,test,0.7,0.0029073344840113147,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_blocked,high_block,90,A_strict_38,control,distance,test,0.7,0.9999999999999839,,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_blocked,high_block,90,A_strict_38,control,combination,test,0.7,0.2715200988035619,0.9999999999999839,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_extrapolation,low_train_to_high_test,120,A_strict_38,main,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.970873786407767,0.8086386915655208,0.9285714285714285,0.029126213592232997,0.0
severity_extrapolation,low_train_to_high_test,120,A_strict_38,main,probability,test,0.7,0.8443382335255066,,0.7435897435897436,hist_gradient_boosting,train_only_sigmoid_cv,103,63,40,0.6116504854368932,1.0,0.5714285714285714,1.0,0.0,0.38834951456310685
severity_extrapolation,low_train_to_high_test,120,A_strict_38,main,margin,test,0.7,0.7840271461397182,,0.7435897435897436,hist_gradient_boosting,train_only_sigmoid_cv,103,63,40,0.6116504854368932,1.0,0.5714285714285714,1.0,0.0,0.38834951456310685
severity_extrapolation,low_train_to_high_test,120,A_strict_38,main,distance,test,0.7,18.836906428354695,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,34,69,0.3300970873786408,1.0,0.42857142857142855,1.0,0.0,0.6699029126213591
severity_extrapolation,low_train_to_high_test,120,A_strict_38,main,combination,test,0.7,0.8443382335255066,39.128967752426576,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,38,65,0.36893203883495146,1.0,0.2857142857142857,1.0,0.0,0.6310679611650485
severity_extrapolation,low_train_to_high_test,60,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,low_train_to_high_test,60,A_strict_38,control,probability,test,0.7,0.2715200988035619,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,low_train_to_high_test,60,A_strict_38,control,margin,test,0.7,0.0029073344840113147,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,low_train_to_high_test,60,A_strict_38,control,distance,test,0.7,0.9999999999999921,,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_extrapolation,low_train_to_high_test,60,A_strict_38,control,combination,test,0.7,0.2715200988035619,0.9999999999999921,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_extrapolation,low_train_to_high_test,90,A_strict_38,control,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,low_train_to_high_test,90,A_strict_38,control,probability,test,0.7,0.2715200988035619,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,low_train_to_high_test,90,A_strict_38,control,margin,test,0.7,0.0029073344840113147,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.4174757281553398,0.2952380952380952,0.4166666666666667,0.5825242718446602,0.0
severity_extrapolation,low_train_to_high_test,90,A_strict_38,control,distance,test,0.7,0.9999999999999839,,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_extrapolation,low_train_to_high_test,90,A_strict_38,control,combination,test,0.7,0.2715200988035619,0.9999999999999839,0.782051282051282,hist_gradient_boosting,train_only_sigmoid_cv,103,80,23,0.7766990291262136,0.25,0.05714285714285715,0.2,0.75,0.22330097087378642
severity_extrapolation,low_train_to_high_test,120,B_without_potential_leakage,sensitivity,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.970873786407767,0.8086386915655208,0.9285714285714285,0.029126213592232997,0.0
severity_extrapolation,low_train_to_high_test,120,B_without_potential_leakage,sensitivity,probability,test,0.7,0.8443382335255066,,0.7435897435897436,hist_gradient_boosting,train_only_sigmoid_cv,103,63,40,0.6116504854368932,1.0,0.5714285714285714,1.0,0.0,0.38834951456310685
severity_extrapolation,low_train_to_high_test,120,B_without_potential_leakage,sensitivity,margin,test,0.7,0.7840271461397182,,0.7435897435897436,hist_gradient_boosting,train_only_sigmoid_cv,103,63,40,0.6116504854368932,1.0,0.5714285714285714,1.0,0.0,0.38834951456310685
severity_extrapolation,low_train_to_high_test,120,B_without_potential_leakage,sensitivity,distance,test,0.7,18.755273693951487,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,34,69,0.3300970873786408,1.0,0.42857142857142855,1.0,0.0,0.6699029126213591
severity_extrapolation,low_train_to_high_test,120,B_without_potential_leakage,sensitivity,combination,test,0.7,0.8443382335255066,38.90896285933107,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,38,65,0.36893203883495146,1.0,0.2857142857142857,1.0,0.0,0.6310679611650485
severity_extrapolation,low_train_to_high_test,120,C_without_SLBIC_initial,sensitivity,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.7961165048543689,0.6661227163964843,0.7976190476190476,0.2038834951456311,0.0
severity_extrapolation,low_train_to_high_test,120,C_without_SLBIC_initial,sensitivity,probability,test,0.7,0.836821578964695,,0.717948717948718,hist_gradient_boosting,train_only_sigmoid_cv,103,68,35,0.6601941747572816,1.0,0.7142857142857143,1.0,0.0,0.3398058252427184
severity_extrapolation,low_train_to_high_test,120,C_without_SLBIC_initial,sensitivity,margin,test,0.7,0.7627157321323894,,0.717948717948718,hist_gradient_boosting,train_only_sigmoid_cv,103,68,35,0.6601941747572816,1.0,0.7142857142857143,1.0,0.0,0.3398058252427184
severity_extrapolation,low_train_to_high_test,120,C_without_SLBIC_initial,sensitivity,distance,test,0.7,20.810175234774093,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,38,65,0.36893203883495146,1.0,0.2857142857142857,1.0,0.0,0.6310679611650485
severity_extrapolation,low_train_to_high_test,120,C_without_SLBIC_initial,sensitivity,combination,test,0.7,0.5589154573278763,20.810175234774093,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,38,65,0.36893203883495146,1.0,0.2857142857142857,1.0,0.0,0.6310679611650485
severity_extrapolation,high_train_to_low_test,120,A_strict_38,main,forced_family,test,1.0,0.0,,1.0,hist_gradient_boosting,train_only_sigmoid_cv,103,103,0,1.0,0.6407766990291263,0.5233073266971572,0.734375,0.35922330097087374,0.0
severity_extrapolation,high_train_to_low_test,120,A_strict_38,main,probability,test,0.7,0.7696743911557915,,0.7051282051282052,hist_gradient_boosting,train_only_sigmoid_cv,103,60,43,0.5825242718446602,0.7666666666666667,0.41180193007435534,0.6,0.23333333333333328,0.41747572815533984
